high_booking_rate,accommodates,availability_30,availability_365,availability_60,availability_90,bathrooms,bedrooms,beds,cancellation_policy,cleaning_fee,extra_people,guests_included,host_identity_verified,host_is_superhost,host_listings_count,host_response_rate,host_response_time,instant_bookable,is_location_exact,maximum_nights,minimum_nights,Community_areas,price,property_type,review_scores_accuracy,review_scores_checkin,review_scores_cleanliness,review_scores_communication,review_scores_location,review_scores_rating,review_scores_value,room_type,security_deposit,square_feet,weekly_price,amenities_.Air.conditioning.,amenities_.Bed.linens.,amenities_.Carbon.monoxide.detector.,amenities_.Coffee.maker.,amenities_.Cooking.basics.,amenities_.Dishes.and.silverware.,amenities_.Extra.pillows.and.blankets.,amenities_.Fire.extinguisher.,amenities_.First.aid.kit.,amenities_.Free.street.parking.,amenities_.Hair.dryer.,amenities_.Hot.water.,amenities_.Laptop.friendly.workspace.,amenities_.Lock.on.bedroom.door.,amenities_.Long.term.stays.allowed.,amenities_.Private.entrance.,amenities_.Self.check.in.,amenities_.Smoke.detector.,amenities_Dishwasher,amenities_Dryer,amenities_Essentials,amenities_Hangers,amenities_Heating,amenities_Iron,amenities_Kitchen,amenities_Microwave,amenities_Oven,amenities_Refrigerator,amenities_Shampoo,amenities_Stove,amenities_TV,amenities_Washer,is_next_to_Lake,is_high_crime_area,is_major_section
0,4,0,0,0,0,1,2,2,moderate,25,15,2,1,0,1,100,N/A,FALSE,TRUE,1125,2,NorthSide,120,Condominium,10,10,9,10,10,97,10,Entire home/apt,0,1100,550,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
0,2,29,364,59,89,1,1,2,moderate,15,0,1,0,1,2,100,within an hour,TRUE,TRUE,1125,1,WestSide,75,Apartment,10,10,10,10,10,96,9,Private room,100,1100,550,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1
0,2,30,270,60,90,1,1,1,strict_14_with_grace_period,29,10,1,0,1,10,100,within an hour,TRUE,TRUE,1125,1,NorthWestSide,49,House,10,10,10,10,10,97,10,Private room,100,1100,550,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
0,4,26,361,56,86,1,1,2,flexible,59,10,4,0,0,0,100,within an hour,TRUE,TRUE,28,1,SouthSide,95,Apartment,10,10,10,10,10,97,10,Entire home/apt,0,1100,550,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1
1,2,9,273,27,53,1,1,1,flexible,5,25,2,0,1,1,100,within an hour,FALSE,TRUE,7,2,WestSide,50,Condominium,10,10,10,10,10,96,10,Private room,100,1100,550,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1
1,4,10,24,24,24,1,1,2,moderate,75,25,2,1,1,1,100,within an hour,FALSE,FALSE,1125,1,WestSide,125,Other,10,10,10,10,10,100,10,Entire home/apt,100,1100,550,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1
0,1,30,365,60,90,1,1,1,strict_14_with_grace_period,35,30,1,1,1,2,100,within an hour,FALSE,FALSE,365,5,SouthSide,50,Apartment,10,10,10,10,9,96,10,Private room,100,1100,550,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1
0,4,0,52,23,52,1,1,2,strict_14_with_grace_period,25,30,2,1,0,1,60,within a day,FALSE,TRUE,4,1,WestSide,135,Apartment,9,10,9,10,10,93,9,Entire home/apt,0,1100,550,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0,3,4,299,12,36,1,2,2,moderate,55,0,1,1,0,0,85,within a few hours,TRUE,TRUE,1125,1,NorthSide,46,Apartment,10,10,10,10,10,97,10,Entire home/apt,100,1100,550,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,1
0,8,21,160,40,70,2,3,5,flexible,60,0,1,0,0,0,100,within a few hours,FALSE,TRUE,100,2,WestSide,153,Apartment,10,10,10,10,10,100,10,Entire home/apt,0,1100,550,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1
1,4,15,156,39,66,1,2,2,strict_14_with_grace_period,70,0,4,1,1,3,100,within an hour,TRUE,TRUE,1125,2,WestSide,133,Apartment,10,10,10,10,10,97,10,Entire home/apt,500,1100,550,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
1,2,14,340,37,67,1,1,0,strict_14_with_grace_period,30,50,3,1,1,1,100,within a few hours,FALSE,TRUE,1125,2,NorthSide,89,House,10,10,10,10,10,99,10,Private room,0,1100,550,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
1,4,18,29,29,29,1,2,2,strict_14_with_grace_period,75,0,1,0,0,31,100,within an hour,FALSE,TRUE,150,2,FarNorthSide,75,Apartment,10,10,10,10,10,92,9,Entire home/apt,0,1100,550,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
0,4,25,360,55,85,1,2,2,moderate,59,25,4,0,0,1,100,within an hour,FALSE,TRUE,1125,2,NorthSide,99,Apartment,9,10,9,10,10,90,9,Entire home/apt,250,1100,550,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1
1,8,9,43,13,43,1.5,2,4,moderate,25,30,2,1,0,13,99,within an hour,TRUE,TRUE,1125,1,NorthWestSide,67,House,10,10,10,10,9,97,10,Private room,0,1100,550,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0
0,16,20,170,50,80,3,4,6,strict_14_with_grace_period,149,0,1,0,1,4,100,within an hour,TRUE,TRUE,29,3,NorthSide,849,House,10,10,10,10,10,100,10,Entire home/apt,500,1100,550,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
0,5,0,0,0,0,1,1,5,strict_14_with_grace_period,29,0,1,0,1,19,100,within an hour,TRUE,TRUE,30,1,NorthSide,110,Condominium,10,10,10,10,10,97,10,Shared room,100,1100,550,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
0,2,29,267,59,89,1,1,1,moderate,15,15,2,0,1,1,100,within a few hours,FALSE,TRUE,30,1,SouthSide,85,Condominium,10,10,10,10,10,99,10,Private room,0,1100,550,1,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,1,0,1,0,1
1,3,20,50,39,39,1,1,1,strict_14_with_grace_period,60,25,2,0,1,7,100,within an hour,TRUE,FALSE,1125,5,Central,120,Apartment,10,10,10,10,10,96,9,Entire home/apt,300,1100,550,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
0,8,5,243,24,28,3.5,4,4,flexible,75,25,4,1,0,1,100,N/A,FALSE,TRUE,1125,3,SouthSide,157,House,10,10,10,10,10,100,10,Entire home/apt,300,1100,550,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1
1,5,11,303,24,49,1,2,2,flexible,35,20,2,0,1,3,100,within an hour,FALSE,TRUE,1125,1,FarNorthSide,99,House,10,10,10,10,9,97,10,Entire home/apt,0,1100,550,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
0,2,0,0,0,0,1,1,1,flexible,55,0,1,1,0,0,100,within an hour,FALSE,TRUE,1125,2,WestSide,80,Condominium,10,10,10,10,10,100,10,Private room,100,1100,550,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,1
0,3,13,135,34,34,1,1,2,flexible,75,0,1,0,0,1,100,within a few hours,FALSE,TRUE,1125,31,Central,75,Condominium,10,10,10,10,10,97,10,Entire home/apt,0,1100,550,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1
0,2,0,139,19,49,1,1,1,flexible,0,20,2,0,0,0,100,within an hour,FALSE,TRUE,30,4,NorthWestSide,45,Apartment,10,10,10,10,10,97,10,Private room,0,1100,550,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
1,2,28,178,58,88,1,1,1,strict_14_with_grace_period,9,50,2,1,1,1,89,within a day,FALSE,TRUE,90,3,FarNorthSide,95,Apartment,10,10,9,10,9,94,10,Private room,200,1100,575,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0
1,8,17,284,38,68,2,3,5,strict_14_with_grace_period,143,0,6,0,0,22,99,within an hour,TRUE,TRUE,1125,3,Central,399,Other,10,10,9,10,10,91,9,Entire home/apt,0,1100,550,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
1,6,16,202,30,30,1,2,4,moderate,50,0,1,1,1,3,100,within an hour,FALSE,TRUE,1125,3,NorthWestSide,125,Apartment,10,10,10,10,10,98,10,Entire home/apt,200,1100,550,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
0,6,30,180,60,90,1,3,2,moderate,50,0,1,1,1,1,100,within a few hours,FALSE,TRUE,1125,1,SouthWestSide,109,Apartment,10,10,10,10,10,99,9,Entire home/apt,0,1100,550,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0
0,6,3,3,3,3,2,2,2,strict_14_with_grace_period,140,40,4,1,1,3,100,within an hour,TRUE,TRUE,30,2,FarNorthSide,220,House,10,10,10,10,9,97,9,Entire home/apt,1000,1100,550,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1,5,20,170,50,80,1,2,2,moderate,85,50,4,1,0,8,100,within an hour,TRUE,TRUE,60,2,WestSide,134,Apartment,10,10,9,10,10,95,9,Entire home/apt,0,1100,550,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
0,2,0,0,0,0,1,1,2,flexible,55,0,1,1,0,2,100,within an hour,FALSE,TRUE,1125,1,NorthSide,125,Apartment,10,10,10,10,10,94,9,Private room,100,1100,800,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1
1,6,14,200,26,26,2,3,3,strict_14_with_grace_period,146,5,6,0,0,878,99,within an hour,TRUE,TRUE,1124,2,NorthSide,168,Apartment,10,10,10,10,10,96,10,Entire home/apt,400,1100,550,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
0,2,0,0,0,0,1,1,2,flexible,55,0,1,0,0,1,100,N/A,TRUE,TRUE,31,1,FarNorthSide,40,Apartment,10,10,9,10,10,100,10,Entire home/apt,100,1100,550,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0
1,2,30,36,36,36,2,1,1,moderate,25,0,1,0,1,3,100,within an hour,TRUE,TRUE,30,1,NorthSide,55,House,10,10,10,10,10,98,10,Private room,0,1100,550,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1
1,8,16,237,37,67,2,3,4,strict_14_with_grace_period,100,25,4,0,1,1,100,within an hour,FALSE,TRUE,1125,2,NorthSide,375,Apartment,10,10,10,10,10,100,10,Entire home/apt,500,1100,550,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
0,4,30,180,60,90,3,4,7,flexible,80,25,2,0,0,3,100,within an hour,FALSE,TRUE,1125,2,WestSide,99,House,10,10,10,10,10,97,10,Private room,1000,1100,550,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1
1,2,21,92,50,77,1,1,1,moderate,55,0,1,1,1,1,100,within an hour,FALSE,TRUE,1125,1,NorthSide,60,Condominium,10,10,10,10,10,98,10,Private room,100,1100,550,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
1,6,11,173,27,57,2,2,3,moderate,60,20,4,0,1,2,95,within an hour,TRUE,TRUE,1125,1,NorthSide,52,Condominium,10,10,9,10,9,96,10,Entire home/apt,0,1100,550,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
1,4,0,0,0,0,1,0,2,flexible,15,5,2,1,1,1,100,within an hour,FALSE,TRUE,14,2,SouthSide,65,Other,10,10,10,10,10,99,10,Entire home/apt,0,1100,550,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1
1,3,18,29,29,29,1,1,2,moderate,20,15,3,0,1,1,100,within an hour,TRUE,TRUE,1125,1,FarNorthSide,49,Condominium,10,10,10,10,10,99,10,Private room,200,1100,550,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0
0,2,29,89,59,89,1,1,1,moderate,45,0,1,0,1,1,100,within an hour,FALSE,TRUE,1125,1,NorthSide,90,Condominium,10,10,10,10,10,100,10,Private room,250,1100,550,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1
1,3,0,133,19,49,1,1,1,moderate,60,30,2,0,1,1,100,within an hour,FALSE,TRUE,26,1,Central,120,Apartment,10,10,10,10,10,94,9,Entire home/apt,1250,1100,550,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
1,2,0,0,0,0,1,1,1,moderate,20,40,2,1,1,3,100,within an hour,TRUE,TRUE,1125,2,WestSide,99,Other,10,10,10,10,10,98,10,Private room,0,1100,550,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1
0,4,6,6,6,6,1,1,1,moderate,49,19,2,1,0,2,100,within a few hours,FALSE,TRUE,1125,3,NorthSide,130,House,10,10,10,10,10,98,10,Entire home/apt,500,1100,550,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
1,4,13,73,43,73,1,1,2,moderate,75,15,3,0,1,1,100,within an hour,FALSE,TRUE,1125,2,NorthSide,159,Apartment,10,10,10,10,10,96,10,Entire home/apt,0,1100,550,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
1,3,13,68,38,68,1,1,4,moderate,35,20,2,1,1,1,100,within an hour,FALSE,TRUE,31,1,NorthSide,55,Apartment,10,10,9,10,10,96,9,Entire home/apt,0,1100,550,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
0,16,30,365,60,90,2,4,7,strict_14_with_grace_period,265,55,6,0,0,6,100,within a few hours,TRUE,TRUE,600,1,WestSide,295,Other,9,10,9,10,8,94,10,Entire home/apt,400,1100,550,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
0,4,0,0,0,0,1,1,1,flexible,150,0,1,1,0,1,100,N/A,TRUE,TRUE,5,1,NorthSide,200,Apartment,10,10,10,10,10,97,10,Entire home/apt,150,1100,550,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1
0,16,21,341,46,76,2,5,15,strict_14_with_grace_period,225,25,14,0,0,14,100,within an hour,TRUE,TRUE,1125,1,WestSide,600,Apartment,10,10,10,10,10,100,10,Entire home/apt,300,1100,550,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
1,8,16,267,31,61,1.5,3,3,moderate,75,10,2,1,1,1,100,within an hour,TRUE,TRUE,1125,2,NorthSide,150,Apartment,10,10,10,10,10,97,10,Entire home/apt,100,1100,550,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1
0,8,29,89,59,89,2,3,4,strict_14_with_grace_period,80,15,4,0,1,3,100,within an hour,FALSE,TRUE,1125,3,NorthSide,400,Other,10,10,9,10,10,97,9,Entire home/apt,500,1100,550,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1
0,2,30,365,60,90,1,1,1,flexible,125,0,1,0,0,1037,97,within a few hours,TRUE,TRUE,90,30,Central,95,Apartment,10,10,10,10,10,97,10,Entire home/apt,100,1100,550,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
0,2,18,18,18,18,1,1,1,flexible,10,10,1,0,1,1,100,within an hour,TRUE,FALSE,1125,1,FarNorthSide,65,Apartment,10,10,9,10,10,99,10,Private room,100,1100,550,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0
0,4,20,20,20,20,1,2,2,strict_14_with_grace_period,80,0,5,1,1,2,100,within a few hours,FALSE,FALSE,1125,2,SouthSide,101,Apartment,10,10,9,10,10,90,9,Entire home/apt,500,1100,550,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
0,4,6,191,27,27,1,1,2,flexible,120,0,1,1,1,22,95,within a few hours,FALSE,TRUE,1125,32,Central,100,Apartment,10,10,10,10,10,97,10,Entire home/apt,100,1100,550,1,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1
0,3,14,160,44,74,1,1,1,strict_14_with_grace_period,25,0,1,0,1,1,100,within an hour,FALSE,TRUE,10,2,Central,189,Other,10,10,9,10,10,93,9,Entire home/apt,0,1100,550,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1
0,2,10,31,27,31,1,1,1,moderate,20,25,1,1,1,2,100,within a day,FALSE,FALSE,3,1,WestSide,100,Apartment,10,10,10,10,10,99,10,Entire home/apt,0,1100,550,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
0,6,27,362,57,87,1.5,3,4,moderate,79,25,4,1,0,3,100,within an hour,FALSE,TRUE,1125,2,NorthSide,154,House,10,10,9,10,9,84,8,Entire home/apt,500,1100,550,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1
0,2,29,89,59,89,1,1,1,strict_14_with_grace_period,55,10,1,1,0,3,100,within an hour,FALSE,FALSE,30,2,FarSouthWestSide,79,House,10,10,10,10,9,100,10,Private room,100,1100,550,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0
1,2,8,8,8,8,1,1,1,flexible,55,0,1,0,1,2,100,within a few hours,FALSE,TRUE,15,2,FarNorthSide,75,House,10,10,10,10,10,100,10,Private room,100,1100,550,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0
0,6,2,129,9,39,1,1,3,flexible,50,0,1,0,0,1,100,within an hour,TRUE,TRUE,1125,1,FarSouthEastSide,69,Apartment,9,10,9,10,9,85,9,Entire home/apt,0,1100,550,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0
0,6,14,85,28,55,1,2,3,flexible,0,0,1,1,0,24,99,within an hour,TRUE,TRUE,1125,2,FarNorthSide,30,Apartment,8,10,9,9,8,89,9,Entire home/apt,100,1100,550,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0
0,2,20,355,50,80,1,1,1,moderate,55,0,1,1,0,1,100,N/A,FALSE,TRUE,7,2,NorthSide,129,Condominium,10,10,10,10,9,100,10,Private room,100,1100,350,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1
0,4,20,351,50,80,1,0,2,moderate,39,0,1,0,0,0,100,within an hour,FALSE,TRUE,1125,2,Central,111,Other,8,10,10,10,10,93,9,Entire home/apt,200,1100,550,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
0,3,0,293,0,18,1,2,2,flexible,65,25,3,1,0,2,100,N/A,FALSE,TRUE,1125,2,SouthSide,187,Apartment,9,10,9,10,10,97,10,Entire home/apt,0,1100,550,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1
0,8,17,154,39,69,2,3,3,flexible,120,0,1,0,1,6,100,within an hour,TRUE,FALSE,1125,1,WestSide,167,House,10,10,10,10,9,100,10,Entire home/apt,350,1100,550,1,0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
0,2,30,180,60,90,1,1,1,moderate,49,10,2,0,1,1,100,within an hour,FALSE,TRUE,28,1,FarNorthSide,68,Other,10,10,10,10,10,100,10,Entire home/apt,100,1100,550,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0
1,2,10,151,34,64,1,1,1,flexible,50,25,2,1,1,1,100,within an hour,TRUE,TRUE,14,1,NorthSide,69,Apartment,10,10,10,10,10,98,10,Entire home/apt,0,1100,550,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1
1,2,13,343,38,68,1,1,1,strict_14_with_grace_period,25,20,1,0,0,3,100,N/A,FALSE,TRUE,90,3,FarNorthSide,85,House,10,10,10,10,9,99,10,Private room,0,1100,458,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0
1,4,20,164,44,74,1,1,1,flexible,30,10,2,1,1,3,100,within an hour,FALSE,TRUE,14,1,NorthSide,120,Apartment,9,10,9,10,10,95,9,Entire home/apt,0,1100,550,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1
1,7,16,76,46,76,1,2,6,moderate,80,25,2,0,1,1,78,within an hour,FALSE,TRUE,10,2,NorthSide,300,Apartment,10,10,10,10,10,98,10,Entire home/apt,250,1100,550,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
1,6,16,74,44,74,1,2,3,flexible,75,49,4,0,1,2,100,within an hour,TRUE,TRUE,1125,2,WestSide,80,Apartment,10,10,10,10,10,100,10,Entire home/apt,500,1100,550,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
0,3,28,148,58,88,1,0,2,strict_14_with_grace_period,35,20,1,0,0,1,100,within an hour,FALSE,TRUE,1125,1,Central,111,Apartment,10,9,10,10,10,97,9,Entire home/apt,100,1100,550,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1
1,4,22,357,52,82,1,2,2,moderate,50,15,2,1,1,2,100,within an hour,FALSE,TRUE,30,1,SouthWestSide,95,Apartment,10,10,9,10,10,94,9,Entire home/apt,200,1100,550,1,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0
0,2,30,365,60,90,1,0,1,flexible,50,0,1,0,0,2,100,within an hour,TRUE,FALSE,5,2,SouthSide,180,Apartment,10,10,10,10,10,100,10,Entire home/apt,100,1100,550,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1
0,4,5,340,35,65,1,2,2,moderate,0,9,2,1,0,22,97,within a few hours,TRUE,TRUE,185,31,WestSide,72,Apartment,10,10,9,10,10,96,10,Entire home/apt,0,1100,550,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
0,6,20,80,50,80,1,4,4,moderate,75,50,6,0,1,2,100,within an hour,TRUE,FALSE,1125,2,SouthSide,185,Apartment,10,10,10,10,10,97,10,Entire home/apt,150,1100,550,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1
1,4,0,0,0,0,1,1,2,strict_14_with_grace_period,29,15,2,1,0,2,100,N/A,FALSE,TRUE,1125,1,NorthSide,59,Other,9,10,8,10,10,85,9,Private room,0,1100,550,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1
0,4,10,58,28,58,1,0,2,strict_14_with_grace_period,45,0,1,0,0,3,100,within a few hours,FALSE,TRUE,1125,2,WestSide,400,Apartment,10,9,10,10,9,100,10,Entire home/apt,0,1100,550,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
